season,week,fbg_id,player_name,position,team,stable_player_id,actual_score,actual_record,actual_score_imputed,top_projected,match_method,override_reason,error_type,severity,resolution_notes
2025,15,ParkCo00,Colby Parkinson,TE,LA,00-0036244,24.5,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2025,15,AlleDa01,Davis Allen,TE,LA,00-0039074,4.6,1,False,False,weekly_stats_name_position_team,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2025,15,WalkKe01,Ken Walker III,RB,KC,00-0038134,2.9,1,False,True,manual_override,FBG uses Ken Walker and a stale KC team in the historical export,master_name_conflict,Warning,manual_override_applied;master_name_conflict
2025,15,SmitJa02,Jaxon Smith-Njigba,WR,SEA,00-0038543,18.3,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2025,15,WhitBl01,Blake Whiteheart,TE,CLE,00-0038710,0.0,0,True,False,weekly_roster_name_position_team,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2025,15,CookBr00,Brady Cook,QB,MIA,00-0040398,8.94,1,False,False,master_name_position,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2025,15,TaylMa01,Mason Taylor,TE,NYJ,00-0040736,0.0,0,True,False,weekly_roster_name_position_team,,crosswalk_fields_disagree;no_actual_weekly_record;actual_score_created_from_missing_record,Info,crosswalk_fields_disagree
2025,15,BrowAJ00,A.J. Brown,WR,NE,00-0035676,12.1,1,False,True,master_name_position,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2025,15,SmitDe04,DeVonta Smith,WR,PHI,00-0036912,7.0,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2025,15,DotsJa00,Jahan Dotson,WR,ATL,00-0037741,0.0,0,True,False,master_name_position,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2025,15,MayfBa00,Baker Mayfield,QB,TB,00-0034855,19.18,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2025,15,IrviBu00,Bucky Irving,RB,TB,00-0039361,8.1,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2025,15,TuckSe00,Sean Tucker,RB,TB,00-0038951,6.7,1,False,False,weekly_stats_name_position_team,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2025,15,EgbuEm00,Emeka Egbuka,WR,TB,00-0040129,10.4,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2025,15,GodwCh00,Chris Godwin Jr.,WR,TB,00-0033921,14.0,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2025,15,McMiJa00,Jalen McMillan,WR,TB,00-0039855,5.8,1,False,False,weekly_stats_name_position_team,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2025,15,FantNo00,Noah Fant,TE,NO,00-0035644,0.0,0,True,False,master_name_position,,crosswalk_fields_disagree;no_actual_weekly_record;actual_score_created_from_missing_record,Info,crosswalk_fields_disagree
2025,15,TinsMi00,Mitch Tinsley,WR,HOU,00-0038839,2.6,1,False,False,master_name_position,,crosswalk_fields_disagree;master_name_conflict,Info,crosswalk_fields_disagree;master_name_conflict
2025,15,MahoPa00,Patrick Mahomes II,QB,KC,00-0033873,13.06,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2025,15,KelcTr00,Travis Kelce,TE,KC,00-0030506,14.0,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2025,15,WortXa00,Xavier Worthy,WR,KC,00-0039894,5.5,1,False,False,weekly_stats_name_position_team,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2025,15,ThorTy00,Tyquan Thornton,WR,KC,00-0038104,6.7,1,False,False,weekly_stats_name_position_team,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2025,15,RiceRa01,Rashee Rice,WR,KC,00-0039067,12.1,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2025,15,OkonCh00,Chig Okonkwo,TE,WAS,00-0037809,7.3,1,False,True,master_name_position,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2025,15,ShouTy00,Tyler Shough,QB,NO,00-0040743,18.08,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2025,15,HullEv00,Evan Hull,RB,ARI,00-0038397,1.2,1,False,False,master_name_position,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2025,15,NealDe00,Devin Neal,RB,NO,00-0040202,10.2,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2025,15,MoreFo00,Foster Moreau,TE,HOU,00-0034981,0.0,0,True,False,master_name_position,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2025,15,OlavCh00,Chris Olave,WR,NO,00-0037239,20.5,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2025,15,VeleDe00,Devaughn Vele,WR,NO,00-0039424,11.9,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2025,15,TiptMa00,Mason Tipton,WR,NO,00-0039623,1.1,1,False,False,weekly_stats_name_position_team,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2025,15,OgleAn00,Drew Ogletree,TE,IND,00-0037292,0.0,0,True,False,pfr_crosswalk_verified,,master_name_conflict;no_actual_weekly_record;actual_score_created_from_missing_record,Info,master_name_conflict
2025,15,PrenAd00,Adam Prentice,RB,DEN,00-0036727,0.0,0,True,False,weekly_roster_name_position_team,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,gsis_id_not_in_master
2025,15,McLaJa00,Jaleel McLaughlin,RB,CLE,00-0038794,0.4,1,False,False,master_name_position,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2025,15,TrauAd00,Adam Trautman,TE,DEN,00-0036422,0.0,0,True,False,weekly_roster_name_position_team,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2025,15,WallDa00,Darren Waller,TE,CAR,00-0031610,25.6,1,False,True,master_name_position,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2025,15,AlleKe00,Keenan Allen,WR,IND,00-0030279,8.6,1,False,True,master_name_position,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2025,15,SamuDe00,Deebo Samuel Sr.,WR,SF,00-0035719,7.3,1,False,True,master_name_position,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2025,15,SandJa00,Ja'Tavion Sanders,TE,CAR,00-0039356,2.5,1,False,False,weekly_stats_name_position_team,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2025,15,MayeDr00,Drake Maye,QB,NE,00-0039851,20.5,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2025,15,HendTr00,TreVeyon Henderson,RB,NE,00-0040734,30.1,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2025,15,StevRh00,Rhamondre Stevenson,RB,NE,00-0036875,10.7,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2025,15,HenrHu00,Hunter Henry,TE,NE,00-0033090,2.8,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2025,15,HoopAu00,Austin Hooper,TE,ATL,00-0032392,0.0,0,True,False,master_name_position,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2025,15,DiggSt00,Stefon Diggs,WR,WAS,00-0031588,5.6,1,False,True,master_name_position,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2025,15,DougDe00,DeMario Douglas,WR,NE,00-0038621,0.5,1,False,False,weekly_stats_name_position_team,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2025,15,BoutKa00,Kayshon Boutte,WR,HOU,00-0038608,4.0,1,False,False,master_name_position,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2025,15,WillKy01,Kyle Williams,WR,NE,00-0040131,0.0,1,False,False,weekly_stats_name_position_team,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2025,15,HollMa00,Mack Hollins,WR,NE,00-0033555,8.1,1,False,False,weekly_stats_name_position_team,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2025,15,SlayDa00,Darius Slayton,WR,NYG,00-0035535,9.3,1,False,False,weekly_stats_name_position_team,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2025,15,McCaCh00,Christian McCaffrey,RB,SF,00-0033280,15.7,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2025,15,JuszKy00,Kyle Juszczyk,RB,SF,00-0029892,0.0,0,True,False,weekly_roster_name_position_team,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,gsis_id_not_in_master
2025,15,SherTr00,Trent Sherfield,WR,BUF,00-0034487,0.0,0,True,False,master_name_position,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2025,15,CartNa00,Nathan Carter,RB,KC,00-0040547,0.0,0,True,False,manual_override,Drafter player crosswalk supplies the GSIS ID,master_name_conflict;no_actual_weekly_record;actual_score_created_from_missing_record,Info,manual_override_applied;master_name_conflict
2025,15,WashCa01,Casey Washington,WR,CAR,00-0039394,0.0,0,True,False,master_name_position,,crosswalk_fields_disagree;no_actual_weekly_record;actual_score_created_from_missing_record,Info,crosswalk_fields_disagree
2025,15,BateRa00,Rashod Bateman,WR,BAL,00-0036550,0.0,0,True,False,weekly_roster_name_position_team,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2025,15,WalkDe01,Devontez Walker,WR,BAL,00-0039792,0.0,0,True,False,weekly_roster_name_position_team,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2025,15,GillRe00,Reggie Gilliam,RB,NE,00-0036187,0.0,1,False,False,master_name_position,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2025,15,SandRa00,Raheim Sanders,RB,CLE,00-0040466,0.0,0,True,False,weekly_roster_name_position_team,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2025,15,TillCe00,Cedric Tillman,WR,NO,00-0038979,0.0,0,True,False,manual_override,Top-player gate override because the historical FBG row uses a stale NO team and the master has duplicate Cedric Tillman rows while weekly CLE records identify GSIS 00-0038979,no_actual_weekly_record;actual_score_created_from_missing_record,Info,manual_override_applied
2025,15,BlueJa01,Jaydon Blue,RB,PHI,00-0040586,0.0,0,True,False,master_name_position,,crosswalk_fields_disagree;no_actual_weekly_record;actual_score_created_from_missing_record,Info,crosswalk_fields_disagree
2025,15,BryaPa00,Pat Bryant,WR,DEN,00-0040134,0.0,0,True,False,weekly_roster_name_position_team,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2025,15,ReynCr00,Craig Reynolds,RB,WAS,00-0035567,0.0,0,True,False,master_name_position,,crosswalk_fields_disagree;no_actual_weekly_record;actual_score_created_from_missing_record,Info,crosswalk_fields_disagree
2025,15,GoldMa00,Matthew Golden,WR,GB,00-0040667,8.5,1,False,False,weekly_stats_name_position_team,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2025,15,AlieMo00,Mo Alie-Cox,TE,IND,00-0033217,0.0,0,True,False,weekly_roster_name_position_team,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2025,15,GrayNo00,Noah Gray,TE,KC,00-0036637,0.0,0,True,False,weekly_roster_name_position_team,,crosswalk_fields_disagree;no_actual_weekly_record;actual_score_created_from_missing_record,Info,crosswalk_fields_disagree
2025,15,WileJa00,Jared Wiley,TE,KC,00-0039824,0.0,0,True,False,weekly_roster_name_position_team,,crosswalk_fields_disagree;no_actual_weekly_record;actual_score_created_from_missing_record,Info,crosswalk_fields_disagree
2025,15,HaskHa00,Hassan Haskins,RB,NE,00-0037617,0.0,0,True,False,master_name_position,,crosswalk_fields_disagree;no_actual_weekly_record;actual_score_created_from_missing_record,Info,crosswalk_fields_disagree
2025,15,ConkTy00,Tyler Conklin,TE,DET,00-0034270,0.0,0,True,False,master_name_position,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2025,15,AtweTu00,Tutu Atwell,WR,LA,00-0036849,1.9,1,False,False,weekly_stats_name_position_team,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2025,15,ThorDo00,Dont'e Thornton Jr.,WR,LV,00-0040581,0.0,0,True,False,weekly_roster_name_position_team,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2025,15,IngoAl00,Alec Ingold,RB,LAC,00-0035125,0.0,0,True,False,manual_override,Top-player gate override because the historical FBG row uses a stale LAC team while the weekly roster identifies Alec Ingold as RB 00-0035125 for MIA,no_actual_weekly_record;actual_score_created_from_missing_record,Info,manual_override_applied;gsis_id_not_in_master
2025,15,ScotZa00,Zavier Scott,RB,CHI,00-0038440,0.0,0,True,False,master_name_position,,crosswalk_fields_disagree;no_actual_weekly_record;actual_score_created_from_missing_record,Info,crosswalk_fields_disagree
2025,15,SimsBe00,Ben Sims,TE,MIA,00-0038809,0.0,0,True,False,master_name_position,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2025,15,EstiAu00,Audric EstimC),RB,NO,00-0039373,8.0,1,False,False,weekly_stats_name_position_team,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2025,15,BeckAn00,Andrew Beck,RB,NYJ,00-0034959,0.0,0,True,False,manual_override,FBG position and team differ from the weekly roster record,no_actual_weekly_record;actual_score_created_from_missing_record,Info,manual_override_applied;gsis_id_not_in_master
2025,15,SmarSt00,Stone Smartt,TE,NO,00-0037475,0.0,1,False,False,master_name_position,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2025,15,JohnKa01,Kaleb Johnson,RB,GB,00-0040142,0.4,1,False,False,manual_override,FBG uses JohnKa01 for Kaleb Johnson while the sibling crosswalk uses a different FBG ID,crosswalk_fields_disagree,Info,crosswalk_fields_disagree;manual_override_applied
2025,15,HeywCo00,Connor Heyward,TE,LV,00-0037304,0.0,0,True,False,manual_override,Top-player gate override because the historical FBG row uses a stale LV team while the weekly roster identifies Connor Heyward as TE 00-0037304 for PIT,no_actual_weekly_record;actual_score_created_from_missing_record,Info,manual_override_applied;gsis_id_not_in_master
2025,15,WilsRo02,Roman Wilson,WR,PIT,00-0039739,0.0,0,True,False,weekly_roster_name_position_team,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2025,15,ArroEl00,Elijah Arroyo,TE,SEA,00-0040739,0.0,0,True,False,weekly_roster_name_position_team,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2025,15,WhitCo01,Cody White,WR,LV,00-0035891,0.0,0,True,False,master_name_position,,crosswalk_fields_disagree;no_actual_weekly_record;actual_score_created_from_missing_record,Info,crosswalk_fields_disagree
2025,15,FarrLu00,Luke Farrell,TE,SF,00-0036887,0.0,0,True,False,weekly_roster_name_position_team,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2025,15,TongJa00,Jake Tonges,TE,SF,00-0037112,0.0,0,True,False,weekly_roster_name_position_team,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2025,15,DurhPa00,Payne Durham,TE,TB,00-0039050,0.0,0,True,False,weekly_roster_name_position_team,,crosswalk_fields_disagree;no_actual_weekly_record;actual_score_created_from_missing_record,Info,crosswalk_fields_disagree
2025,15,RestXa00,Xavier Restrepo,WR,TEN,00-0040522,0.0,0,True,False,weekly_roster_name_position_team,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2025,15,LeoaRi00,Riley Leonard,QB,IND,00-0040206,0.0,0,True,False,weekly_roster_name_position_team,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2025,15,RicaPa00,Patrick Ricard,RB,NYG,00-0033376,0.0,0,True,False,master_name_position,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2025,15,WoodJe02,Jelani Woods,TE,NYJ,00-0037755,0.0,0,True,False,weekly_roster_name_position_team,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2025,15,HillJu01,Julian Hill,TE,NE,00-0038720,4.5,1,False,False,master_name_position,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2025,15,OkwuAl00,Albert Okwuegbunam Jr.,TE,LV,00-0036423,0.0,0,True,False,weekly_roster_name_position_team,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2025,15,RunyCa00,Carter Runyon,TE,LV,00-0040488,0.0,0,True,False,weekly_roster_name_position_team,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2025,15,TonyRo00,Robert Tonyan Jr,TE,PIT,00-0033757,0.0,0,True,False,master_name_position,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2025,15,JoneCh00,Charlie Jones,WR,NYG,,,0,False,False,unmatched,,no_unique_gsis_id;no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2025,15,BrowMa05,Hollywood Brown,WR,PHI,00-0035662,0.0,0,True,False,manual_override,FBG uses Hollywood Brown and a stale PHI team in the historical export,master_name_conflict;no_actual_weekly_record;actual_score_created_from_missing_record,Info,manual_override_applied;master_name_conflict
2025,15,LambKe00,Keandre Lambert-Smith,WR,LAC,00-0040184,8.6,1,False,False,weekly_stats_name_position_team,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2025,15,JohnTe01,Tez Johnson,WR,TB,00-0040237,0.0,1,False,False,weekly_stats_name_position_team,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2025,15,FeltTa00,Tai Felton,WR,MIN,00-0040154,0.0,0,True,False,weekly_roster_name_position_team,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2025,15,JoneVe00,Velus Jones Jr,RB,SEA,00-0037745,0.0,0,True,False,manual_override,Top-player gate override because the historical FBG row labels Velus Jones Jr as RB with stale teams while the weekly records identify GSIS 00-0037745 and the master position is WR,crosswalk_fields_disagree;master_position_conflict;no_actual_weekly_record;actual_score_created_from_missing_record,Info,crosswalk_fields_disagree;manual_override_applied;master_position_conflict
2025,15,TreaLa00,Laquon Treadwell,WR,IND,00-0032951,0.0,0,True,False,weekly_roster_name_position_team,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2025,15,MillSc01,Scotty Miller,WR,CHI,00-0035298,0.0,0,True,False,pfr_crosswalk_verified,,master_name_conflict;no_actual_weekly_record;actual_score_created_from_missing_record,Info,master_name_conflict
2025,16,GainKe00,Kenny Gainwell,RB,TB,00-0036919,23.8,1,False,True,master_name_position,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2025,16,MusgLu00,Luke Musgrave,TE,GB,00-0039144,6.8,1,False,False,weekly_stats_name_position_team,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2025,16,GoldMa00,Matthew Golden,WR,GB,00-0040667,0.4,1,False,False,weekly_stats_name_position_team,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2025,16,DoubRo00,Romeo Doubs,WR,NE,00-0037816,19.4,1,False,False,master_name_position,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2025,16,WatsCh00,Christian Watson,WR,GB,00-0038124,3.7,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2025,16,MeltBo00,Bo Melton,WR,GB,00-0037091,0.0,1,False,False,weekly_stats_name_position_team,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2025,16,OgunDa00,Dare Ogunbowale,RB,LV,00-0033854,0.9,1,False,False,master_name_position,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2025,16,KirkCh00,Christian Kirk,WR,SF,00-0034775,6.7,1,False,False,master_name_position,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2025,16,AlleJo01,Josh Allen,QB,BUF,00-0034857,6.9,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2025,16,JohnTy00,Ty Johnson,RB,BUF,00-0035537,7.6,1,False,False,weekly_stats_name_position_team,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2025,16,PalmJo01,Joshua Palmer,WR,BUF,00-0036988,1.2,1,False,False,master_name_position,,master_name_conflict,Info,master_name_conflict
2025,16,DemeEm00,Emari Demercado,RB,DAL,00-0038705,3.0,1,False,False,master_name_position,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2025,16,HarrMa05,Marvin Harrison Jr.,WR,ARI,00-0039849,2.4,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2025,16,GibbJa00,Jahmyr Gibbs,RB,DET,00-0039139,22.8,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2025,16,WillJa09,Jameson Williams,WR,DET,00-0037240,12.0,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2025,16,EtieTr00,Travis Etienne Jr.,RB,NO,00-0036973,16.6,1,False,True,master_name_position,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2025,16,MundJo00,Johnny Mundt,TE,PHI,00-0033246,0.0,0,True,False,master_name_position,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2025,16,ThomBr01,Brian Thomas Jr.,WR,JAX,00-0039893,3.8,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2025,16,ParkCo00,Colby Parkinson,TE,LA,00-0036244,4.1,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2025,16,AlleDa01,Davis Allen,TE,LA,00-0039074,5.4,1,False,False,weekly_stats_name_position_team,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2025,16,WalkKe01,Ken Walker III,RB,KC,00-0038134,25.4,1,False,True,manual_override,FBG uses Ken Walker and a stale KC team in the historical export,master_name_conflict,Warning,manual_override_applied;master_name_conflict
2025,16,SmitJa02,Jaxon Smith-Njigba,WR,SEA,00-0038543,23.6,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2025,16,CookBr00,Brady Cook,QB,MIA,00-0040398,3.72,1,False,True,master_name_position,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2025,16,BrowAJ00,A.J. Brown,WR,NE,00-0035676,18.5,1,False,True,master_name_position,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2025,16,SmitDe04,DeVonta Smith,WR,PHI,00-0036912,16.2,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2025,16,MayfBa00,Baker Mayfield,QB,TB,00-0034855,12.7,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2025,16,IrviBu00,Bucky Irving,RB,TB,00-0039361,7.1,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2025,16,TuckSe00,Sean Tucker,RB,TB,00-0038951,6.3,1,False,False,weekly_stats_name_position_team,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2025,16,OttoCa00,Cade Otton,TE,TB,00-0038129,3.5,1,False,False,weekly_stats_name_position_team,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2025,16,EgbuEm00,Emeka Egbuka,WR,TB,00-0040129,5.0,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2025,16,GodwCh00,Chris Godwin Jr.,WR,TB,00-0033921,8.0,1,False,False,weekly_stats_name_position_team,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2025,16,McMiJa00,Jalen McMillan,WR,TB,00-0039855,3.6,1,False,False,weekly_stats_name_position_team,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2025,16,SchoLu00,Luke Schoonmaker,TE,DAL,00-0038547,0.0,0,True,False,weekly_roster_name_position_team,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2025,16,KelcTr00,Travis Kelce,TE,KC,00-0030506,1.6,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2025,16,WortXa00,Xavier Worthy,WR,KC,00-0039894,6.1,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2025,16,ThorTy00,Tyquan Thornton,WR,KC,00-0038104,0.0,0,True,False,weekly_roster_name_position_team,,crosswalk_fields_disagree;no_actual_weekly_record;actual_score_created_from_missing_record,Info,crosswalk_fields_disagree
2025,16,OkonCh00,Chig Okonkwo,TE,WAS,00-0037809,16.4,1,False,True,master_name_position,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2025,16,ShouTy00,Tyler Shough,QB,NO,00-0040743,17.12,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2025,16,HullEv00,Evan Hull,RB,ARI,00-0038397,0.3,1,False,False,master_name_position,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2025,16,EstiAu00,Audric EstimC),RB,NO,00-0039373,6.6,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2025,16,OlavCh00,Chris Olave,WR,NO,00-0037239,36.8,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2025,16,AustKe00,Kevin Austin Jr,WR,NO,00-0037231,3.8,1,False,False,weekly_stats_name_position_team,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2025,16,TiptMa00,Mason Tipton,WR,NO,00-0039623,8.1,1,False,False,weekly_stats_name_position_team,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2025,16,PrenAd00,Adam Prentice,RB,DEN,00-0036727,0.0,0,True,False,weekly_roster_name_position_team,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,gsis_id_not_in_master
2025,16,McLaJa00,Jaleel McLaughlin,RB,CLE,00-0038794,3.7,1,False,False,master_name_position,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2025,16,EwerQu00,Quinn Ewers,QB,JAX,00-0040234,6.9,1,False,True,master_name_position,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2025,16,WallDa00,Darren Waller,TE,CAR,00-0031610,7.0,1,False,True,master_name_position,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2025,16,HillJu01,Julian Hill,TE,NE,00-0038720,0.0,0,True,False,master_name_position,,crosswalk_fields_disagree;no_actual_weekly_record;actual_score_created_from_missing_record,Info,crosswalk_fields_disagree
2025,16,AlleKe00,Keenan Allen,WR,IND,00-0030279,9.4,1,False,True,master_name_position,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2025,16,JohnQu01,Quentin Johnston,WR,LAC,00-0038544,20.4,1,False,False,weekly_stats_name_position_team,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2025,16,SamuDe00,Deebo Samuel Sr.,WR,SF,00-0035719,6.5,1,False,True,master_name_position,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2025,16,SandJa00,Ja'Tavion Sanders,TE,CAR,00-0039356,8.9,1,False,False,weekly_stats_name_position_team,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2025,16,MayeDr00,Drake Maye,QB,NE,00-0039851,23.7,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
